step,t,true_n,true_e,true_d,true_vn,true_ve,true_vd,true_qw,true_qx,true_qy,true_qz,true_wx,true_wy,true_wz,est_n,est_e,est_d,est_vn,est_ve,est_vd,est_qw,est_qx,est_qy,est_qz,est_wx,est_wy,est_wz,m0,m1,m2,m3,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
303,1.212000,0.000000,-0.000000,-4.778090,0.000000,-0.000000,0.035068,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806155,0.000000,-0.000000,-0.013458,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506806,0.506806,0.506806,0.506806,0.000000,-0.000000,-9.953704,0.000000,0.000000,0.000000
304,1.216000,0.000000,-0.000000,-4.777952,0.000000,-0.000000,0.034500,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806170,0.000000,-0.000000,-0.013918,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506768,0.506768,0.506768,0.506768,0.000000,0.000000,-9.952894,0.000000,0.000000,0.000000
305,1.220000,0.000000,-0.000000,-4.777816,0.000000,-0.000000,0.033935,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806188,0.000000,-0.000000,-0.014374,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506730,0.506730,0.506730,0.506730,0.000000,0.000000,-9.952089,0.000000,0.000000,0.000000
306,1.224000,0.000000,-0.000000,-4.777683,0.000000,-0.000000,0.033373,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806208,0.000000,-0.000000,-0.014826,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506693,0.506693,0.506693,0.506693,0.000000,-0.000000,-9.951289,0.000000,0.000000,0.000000
307,1.228000,0.000000,-0.000000,-4.777552,0.000000,-0.000000,0.032814,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806230,0.000000,-0.000000,-0.015274,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506655,0.506655,0.506655,0.506655,0.000000,0.000000,-9.950495,0.000000,0.000000,0.000000
308,1.232000,0.000000,-0.000000,-4.777422,0.000000,-0.000000,0.032258,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806254,0.000000,-0.000000,-0.015718,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506618,0.506618,0.506618,0.506618,0.000000,-0.000000,-9.949704,0.000000,0.000000,0.000000
309,1.236000,0.000000,-0.000000,-4.777296,0.000000,-0.000000,0.031706,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806280,0.000000,-0.000000,-0.016159,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506581,0.506581,0.506581,0.506581,0.000000,0.000000,-9.948918,0.000000,0.000000,0.000000
310,1.240000,0.000000,-0.000000,-4.777171,0.000000,-0.000000,0.031156,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806309,0.000000,-0.000000,-0.016596,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506544,0.506544,0.506544,0.506544,0.000000,-0.000000,-9.948137,0.000000,0.000000,0.000000
311,1.244000,0.000000,-0.000000,-4.777049,0.000000,-0.000000,0.030610,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806339,0.000000,-0.000000,-0.017029,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506508,0.506508,0.506508,0.506508,0.000000,-0.000000,-9.947361,0.000000,0.000000,0.000000
312,1.248000,0.000000,-0.000000,-4.776928,0.000000,-0.000000,0.030067,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806371,0.000000,-0.000000,-0.017458,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506471,0.506471,0.506471,0.506471,0.000000,-0.000000,-9.946589,0.000000,0.000000,0.000000
313,1.252000,0.000000,-0.000000,-4.776810,0.000000,-0.000000,0.029526,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806406,0.000000,-0.000000,-0.017884,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506435,0.506435,0.506435,0.506435,0.000000,-0.000000,-9.945822,0.000000,0.000000,0.000000
314,1.256000,0.000000,-0.000000,-4.776694,0.000000,-0.000000,0.028989,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806442,0.000000,-0.000000,-0.018306,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506399,0.506399,0.506399,0.506399,0.000000,-0.000000,-9.945059,0.000000,0.000000,0.000000
315,1.260000,0.000000,-0.000000,-4.776581,0.000000,-0.000000,0.028455,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806481,0.000000,-0.000000,-0.018724,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506364,0.506364,0.506364,0.506364,0.000000,0.000000,-9.944301,0.000000,0.000000,0.000000
316,1.264000,0.000000,-0.000000,-4.776469,0.000000,-0.000000,0.027924,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806521,0.000000,-0.000000,-0.019139,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506328,0.506328,0.506328,0.506328,0.000000,0.000000,-9.943547,0.000000,0.000000,0.000000
317,1.268000,0.000000,-0.000000,-4.776359,0.000000,-0.000000,0.027396,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806564,0.000000,-0.000000,-0.019550,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506293,0.506293,0.506293,0.506293,0.000000,0.000000,-9.942798,0.000000,0.000000,0.000000
318,1.272000,0.000000,-0.000000,-4.776252,0.000000,-0.000000,0.026870,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806609,0.000000,-0.000000,-0.019958,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506258,0.506258,0.506258,0.506258,0.000000,-0.000000,-9.942054,0.000000,0.000000,0.000000
319,1.276000,0.000000,-0.000000,-4.776146,0.000000,-0.000000,0.026348,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806655,0.000000,-0.000000,-0.020362,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506223,0.506223,0.506223,0.506223,0.000000,0.000000,-9.941314,0.000000,0.000000,0.000000
320,1.280000,0.000000,-0.000000,-4.776043,0.000000,-0.000000,0.025829,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806704,0.000000,-0.000000,-0.020762,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506188,0.506188,0.506188,0.506188,0.000000,-0.000000,-9.940578,0.000000,0.000000,0.000000
321,1.284000,0.000000,-0.000000,-4.775942,0.000000,-0.000000,0.025312,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806755,0.000000,-0.000000,-0.021159,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506154,0.506154,0.506154,0.506154,0.000000,0.000000,-9.939846,0.000000,0.000000,0.000000
322,1.288000,0.000000,-0.000000,-4.775843,0.000000,-0.000000,0.024799,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806807,0.000000,-0.000000,-0.021552,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506120,0.506120,0.506120,0.506120,0.000000,-0.000000,-9.939119,0.000000,0.000000,0.000000
323,1.292000,0.000000,-0.000000,-4.775745,0.000000,-0.000000,0.024288,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806862,0.000000,-0.000000,-0.021942,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506086,0.506086,0.506086,0.506086,0.000000,0.000000,-9.938397,0.000000,0.000000,0.000000
324,1.296000,0.000000,-0.000000,-4.775651,0.000000,-0.000000,0.023780,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806918,0.000000,-0.000000,-0.022328,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506052,0.506052,0.506052,0.506052,0.000000,0.000000,-9.937679,0.000000,0.000000,0.000000
325,1.300000,0.000000,-0.000000,-4.775558,0.000000,-0.000000,0.023275,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.806976,0.000000,-0.000000,-0.022711,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506018,0.506018,0.506018,0.506018,0.000000,0.000000,-9.936965,0.000000,0.000000,0.000000
326,1.304000,0.000000,-0.000000,-4.775466,0.000000,-0.000000,0.022773,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807037,0.000000,-0.000000,-0.023090,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505985,0.505985,0.505985,0.505985,0.000000,-0.000000,-9.936255,0.000000,0.000000,0.000000
327,1.308000,0.000000,-0.000000,-4.775377,0.000000,-0.000000,0.022273,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807099,0.000000,-0.000000,-0.023466,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505952,0.505952,0.505952,0.505952,0.000000,-0.000000,-9.935551,0.000000,0.000000,0.000000
328,1.312000,0.000000,-0.000000,-4.775290,0.000000,-0.000000,0.021777,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807164,0.000000,-0.000000,-0.023839,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505919,0.505919,0.505919,0.505919,0.000000,0.000000,-9.934850,0.000000,0.000000,0.000000
329,1.316000,0.000000,-0.000000,-4.775205,0.000000,-0.000000,0.021283,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807230,0.000000,-0.000000,-0.024208,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505886,0.505886,0.505886,0.505886,0.000000,0.000000,-9.934153,0.000000,0.000000,0.000000
330,1.320000,0.000000,-0.000000,-4.775122,0.000000,-0.000000,0.020792,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807298,0.000000,-0.000000,-0.024574,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505853,0.505853,0.505853,0.505853,0.000000,0.000000,-9.933460,0.000000,0.000000,0.000000
331,1.324000,0.000000,-0.000000,-4.775041,0.000000,-0.000000,0.020304,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807368,0.000000,-0.000000,-0.024936,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505821,0.505821,0.505821,0.505821,0.000000,0.000000,-9.932772,0.000000,0.000000,0.000000
332,1.328000,0.000000,-0.000000,-4.774961,0.000000,-0.000000,0.019818,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807440,0.000000,-0.000000,-0.025295,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505789,0.505789,0.505789,0.505789,0.000000,0.000000,-9.932088,0.000000,0.000000,0.000000
333,1.332000,0.000000,-0.000000,-4.774884,0.000000,-0.000000,0.019335,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807514,0.000000,-0.000000,-0.025650,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505757,0.505757,0.505757,0.505757,0.000000,0.000000,-9.931407,0.000000,0.000000,0.000000
334,1.336000,0.000000,-0.000000,-4.774808,0.000000,-0.000000,0.018855,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807589,0.000000,-0.000000,-0.026003,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505725,0.505725,0.505725,0.505725,0.000000,0.000000,-9.930732,0.000000,0.000000,0.000000
335,1.340000,0.000000,-0.000000,-4.774735,0.000000,-0.000000,0.018377,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807666,0.000000,-0.000000,-0.026352,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505693,0.505693,0.505693,0.505693,0.000000,-0.000000,-9.930059,0.000000,0.000000,0.000000
336,1.344000,0.000000,-0.000000,-4.774663,0.000000,-0.000000,0.017902,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807745,0.000000,-0.000000,-0.026697,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505662,0.505662,0.505662,0.505662,0.000000,-0.000000,-9.929392,0.000000,0.000000,0.000000
337,1.348000,0.000000,-0.000000,-4.774594,0.000000,-0.000000,0.017430,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807827,0.000000,-0.000000,-0.027040,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505631,0.505631,0.505631,0.505631,0.000000,-0.000000,-9.928728,0.000000,0.000000,0.000000
338,1.352000,0.000000,-0.000000,-4.774526,0.000000,-0.000000,0.016960,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807909,0.000000,-0.000000,-0.027379,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505600,0.505600,0.505600,0.505600,0.000000,0.000000,-9.928068,0.000000,0.000000,0.000000
339,1.356000,0.000000,-0.000000,-4.774460,0.000000,-0.000000,0.016493,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.807994,0.000000,-0.000000,-0.027715,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505569,0.505569,0.505569,0.505569,0.000000,0.000000,-9.927413,0.000000,0.000000,0.000000
340,1.360000,0.000000,-0.000000,-4.774395,0.000000,-0.000000,0.016029,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808081,0.000000,-0.000000,-0.028048,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505538,0.505538,0.505538,0.505538,0.000000,-0.000000,-9.926761,0.000000,0.000000,0.000000
341,1.364000,0.000000,-0.000000,-4.774333,0.000000,-0.000000,0.015567,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808169,0.000000,-0.000000,-0.028377,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505508,0.505508,0.505508,0.505508,0.000000,0.000000,-9.926113,0.000000,0.000000,0.000000
342,1.368000,0.000000,-0.000000,-4.774273,0.000000,-0.000000,0.015108,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808259,0.000000,-0.000000,-0.028704,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505477,0.505477,0.505477,0.505477,0.000000,-0.000000,-9.925469,0.000000,0.000000,0.000000
343,1.372000,0.000000,-0.000000,-4.774214,0.000000,-0.000000,0.014651,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808351,0.000000,-0.000000,-0.029027,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505447,0.505447,0.505447,0.505447,0.000000,-0.000000,-9.924829,0.000000,0.000000,0.000000
344,1.376000,0.000000,-0.000000,-4.774158,0.000000,-0.000000,0.014197,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808444,0.000000,-0.000000,-0.029347,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505417,0.505417,0.505417,0.505417,0.000000,0.000000,-9.924193,0.000000,0.000000,0.000000
345,1.380000,0.000000,-0.000000,-4.774103,0.000000,-0.000000,0.013745,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808540,0.000000,-0.000000,-0.029664,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505388,0.505388,0.505388,0.505388,0.000000,0.000000,-9.923562,0.000000,0.000000,0.000000
346,1.384000,0.000000,-0.000000,-4.774049,0.000000,-0.000000,0.013296,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808637,0.000000,-0.000000,-0.029977,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505358,0.505358,0.505358,0.505358,0.000000,-0.000000,-9.922934,0.000000,0.000000,0.000000
347,1.388000,0.000000,-0.000000,-4.773998,0.000000,-0.000000,0.012849,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808736,0.000000,-0.000000,-0.030288,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505329,0.505329,0.505329,0.505329,0.000000,0.000000,-9.922309,0.000000,0.000000,0.000000
348,1.392000,0.000000,-0.000000,-4.773949,0.000000,-0.000000,0.012405,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808837,0.000000,-0.000000,-0.030595,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505300,0.505300,0.505300,0.505300,0.000000,0.000000,-9.921689,0.000000,0.000000,0.000000
349,1.396000,0.000000,-0.000000,-4.773901,0.000000,-0.000000,0.011963,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.808940,0.000000,-0.000000,-0.030900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505271,0.505271,0.505271,0.505271,0.000000,-0.000000,-9.921072,0.000000,0.000000,0.000000
350,1.400000,0.000000,-0.000000,-4.773854,0.000000,-0.000000,0.011523,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.809044,0.000000,-0.000000,-0.031201,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505242,0.505242,0.505242,0.505242,0.000000,0.000000,-9.920459,0.000000,0.000000,0.000000
351,1.404000,0.000000,-0.000000,-4.773810,0.000000,-0.000000,0.011086,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.809151,0.000000,-0.000000,-0.031500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505213,0.505213,0.505213,0.505213,0.000000,0.000000,-9.919849,0.000000,0.000000,0.000000
352,1.408000,0.000000,-0.000000,-4.773767,0.000000,-0.000000,0.010652,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.809258,0.000000,-0.000000,-0.031795,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505185,0.505185,0.505185,0.505185,0.000000,0.000000,-9.919245,0.000000,0.000000,0.000000
353,1.412000,0.000000,-0.000000,-4.773726,0.000000,-0.000000,0.010220,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.809368,0.000000,-0.000000,-0.032087,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505156,0.505156,0.505156,0.505156,0.000000,-0.000000,-9.918643,0.000000,0.000000,0.000000
354,1.416000,0.000000,-0.000000,-4.773687,0.000000,-0.000000,0.009790,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.809479,0.000000,-0.000000,-0.032376,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505128,0.505128,0.505128,0.505128,0.000000,-0.000000,-9.918045,0.000000,0.000000,0.000000
355,1.420000,0.000000,-0.000000,-4.773650,0.000000,-0.000000,0.009362,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.809592,0.000000,-0.000000,-0.032663,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505100,0.505100,0.505100,0.505100,0.000000,0.000000,-9.917450,0.000000,0.000000,0.000000
356,1.424000,0.000000,-0.000000,-4.773614,0.000000,-0.000000,0.008937,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.809707,0.000000,-0.000000,-0.032946,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505072,0.505072,0.505072,0.505072,0.000000,-0.000000,-9.916860,0.000000,0.000000,0.000000
357,1.428000,0.000000,-0.000000,-4.773580,0.000000,-0.000000,0.008515,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.809823,0.000000,-0.000000,-0.033226,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505045,0.505045,0.505045,0.505045,0.000000,0.000000,-9.916272,0.000000,0.000000,0.000000
358,1.432000,0.000000,-0.000000,-4.773548,0.000000,-0.000000,0.008094,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.809941,0.000000,-0.000000,-0.033504,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505017,0.505017,0.505017,0.505017,0.000000,-0.000000,-9.915689,0.000000,0.000000,0.000000
359,1.436000,0.000000,-0.000000,-4.773517,0.000000,-0.000000,0.007676,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.810061,0.000000,-0.000000,-0.033778,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504990,0.504990,0.504990,0.504990,0.000000,0.000000,-9.915110,0.000000,0.000000,0.000000
360,1.440000,0.000000,-0.000000,-4.773488,0.000000,-0.000000,0.007260,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.810182,0.000000,-0.000000,-0.034050,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504963,0.504963,0.504963,0.504963,0.000000,0.000000,-9.914533,0.000000,0.000000,0.000000
361,1.444000,0.000000,-0.000000,-4.773461,0.000000,-0.000000,0.006847,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.810305,0.000000,-0.000000,-0.034318,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504936,0.504936,0.504936,0.504936,0.000000,0.000000,-9.913960,0.000000,0.000000,0.000000
362,1.448000,0.000000,-0.000000,-4.773435,0.000000,-0.000000,0.006435,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.810430,0.000000,-0.000000,-0.034584,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504909,0.504909,0.504909,0.504909,0.000000,0.000000,-9.913391,0.000000,0.000000,0.000000
